-5,-30
-5.8349,-31.297
-6.6698,-32.589
-7.514,-33.876
-8.3581,-35.159
-9.2116,-36.438
-10.065,-37.711
-10.909,-38.976
-11.753,-40.244
-12.598,-41.526
-13.442,-42.814
-14.304,-44.101
-15.167,-45.385
-16.002,-46.663
-16.837,-47.936
-17.653,-49.204
-18.47,-50.47
-19.295,-51.735
-20.121,-53.003
-20.965,-54.275
-21.809,-55.555
-22.653,-56.842
-23.498,-58.125
-24.351,-59.395
-25.204,-60.658
-26.058,-61.923
-26.911,-63.191
-27.756,-64.461
-28.6,-65.725
-29.444,-66.981
-30.288,-68.239
-31.132,-69.512
-31.976,-70.791
-32.821,-72.068
-33.665,-73.343
-34.5,-74.619
-35.335,-75.895
-36.179,-77.171
-37.023,-78.447
-37.867,-79.722
-38.711,-80.998
-39.555,-82.274
-40.4,-83.55
-41.234,-84.826
-42.069,-86.102
-42.914,-87.377
-43.758,-88.654
-44.593,-89.936
-45.428,-91.224
-46.272,-92.517
-47.116,-93.813
-47.951,-95.108
-48.786,-96.401
-49.63,-97.694
-50.474,-98.99
-51.318,-100.29
-52.162,-101.6
-52.997,-102.9
-53.832,-104.2
-54.676,-105.5
-55.52,-106.79
-56.355,-108.1
-57.19,-109.4
-58.016,-110.69
-58.842,-111.99
-59.686,-113.29
-60.53,-114.6
-61.355,-115.89
-62.181,-117.19
-63.025,-118.49
-63.869,-119.79
-64.704,-121.09
-65.539,-122.38
-66.383,-123.69
-67.228,-124.99
-68.062,-126.28
-68.897,-127.56
-69.742,-128.85
-70.586,-130.15
-71.421,-131.44
-72.256,-132.74
-73.1,-134.03
-73.944,-135.32
-74.788,-136.61
-75.632,-137.9
-76.467,-139.19
-77.302,-140.48
-78.146,-141.78
-78.99,-143.07
-79.825,-144.36
-80.66,-145.64
-81.504,-146.94
-82.348,-148.23
-83.193,-149.52
-84.037,-150.8
-84.872,-152.09
-85.707,-153.37
-86.551,-154.66
-87.395,-155.94
-88.239,-157.23
-89.083,-158.51
-89.918,-159.8
-90.753,-161.08
-91.597,-162.38
-92.441,-163.67
-93.276,-164.97
-94.111,-166.26
-94.955,-167.54
-95.8,-168.83
-96.634,-170.13
-97.469,-171.42
-98.314,-172.7
-99.158,-173.99
-100,-175.28
-100.85,-176.58
-101.69,-177.87
-102.53,-179.15
-103.37,-180.43
-104.2,-181.72
-105.05,-183
-105.89,-184.29
-106.74,-185.59
-107.58,-186.88
-108.43,-188.15
-109.27,-189.43
-110.11,-190.72
-110.96,-192.02
-111.8,-193.31
-112.65,-194.59
-113.49,-195.87
-114.33,-197.16
-115.19,-198.44
-116.04,-199.73
-116.89,-201.01
-117.73,-202.3
-118.57,-203.59
-119.42,-204.87
-120.26,-206.15
-121.11,-207.42
-121.96,-208.7
-122.81,-209.97
-123.66,-211.24
-124.5,-212.51
-125.35,-213.78
-126.21,-215.06
-127.05,-216.33
-127.9,-217.59
-128.75,-218.86
-129.6,-220.12
-130.45,-221.39
-131.29,-222.66
-132.15,-223.93
-133,-225.19
-133.85,-226.45
-134.71,-227.71
-135.56,-228.97
-136.41,-230.24
-137.27,-231.5
-138.12,-232.75
-138.98,-234.02
-139.85,-235.29
-140.7,-236.55
-141.55,-237.8
-142.41,-239.07
-143.28,-240.34
-144.14,-241.59
-145,-242.85
-145.87,-244.11
-146.73,-245.37
-147.59,-246.62
-148.45,-247.88
-149.32,-249.15
-150.18,-250.41
-151.04,-251.67
-151.9,-252.93
-152.77,-254.19
-153.63,-255.44
-154.49,-256.7
-155.36,-257.96
-156.21,-259.22
-157.06,-260.49
-157.92,-261.75
-158.77,-263.01
-159.63,-264.26
-160.49,-265.52
-161.35,-266.79
-162.2,-268.05
-163.06,-269.31
-163.91,-270.57
-164.76,-271.82
-165.62,-273.08
-166.47,-274.35
-167.32,-275.62
-168.18,-276.89
-169.03,-278.15
-169.88,-279.41
-170.74,-280.66
-171.59,-281.93
-172.44,-283.2
-173.3,-284.46
-174.15,-285.71
-175,-286.98
-175.86,-288.25
-176.71,-289.51
-177.56,-290.76
-178.42,-292.01
-179.27,-293.28
-180.13,-294.55
-181,-295.81
-181.84,-297.05
-182.68,-298.29
-183.54,-299.54
-184.39,-300.8
-185.24,-302.05
-186.1,-303.3
-186.95,-304.55
-187.81,-305.79
-188.66,-307.04
-189.51,-308.29
-190.37,-309.54
-191.22,-310.79
-192.06,-312.03
-192.91,-313.26
-193.75,-314.5
-194.6,-315.74
-195.44,-316.98
-196.28,-318.22
-197.13,-319.45
-197.97,-320.68
-198.81,-321.91
-199.64,-323.14
-200.48,-324.36
-201.31,-325.58
-202.14,-326.8
-202.96,-328.02
-203.79,-329.24
-204.61,-330.46
-205.44,-331.68
-206.27,-332.88
-207.09,-334.09
-207.92,-335.29
-208.72,-336.49
-209.53,-337.69
-210.35,-338.88
-211.16,-340.06
-211.96,-341.24
-212.76,-342.42
-213.56,-343.6
-214.35,-344.77
-215.14,-345.94
-215.93,-347.1
-216.71,-348.27
-217.49,-349.43
-218.27,-350.59
-219.05,-351.74
-219.83,-352.89
-220.61,-354.04
-221.38,-355.18
-222.15,-356.33
-222.92,-357.48
-223.69,-358.62
-224.45,-359.76
-225.21,-360.88
-225.96,-362
-226.71,-363.12
-227.46,-364.24
-228.21,-365.35
-228.95,-366.46
-229.68,-367.55
-230.41,-368.64
-231.15,-369.72
-231.87,-370.8
-232.59,-371.88
-233.31,-372.95
-234.02,-374.01
-234.73,-375.06
-235.43,-376.1
-236.14,-377.13
-236.84,-378.17
-237.54,-379.2
-238.23,-380.22
-238.92,-381.22
-239.61,-382.22
-240.28,-383.22
-240.96,-384.21
-241.64,-385.2
-242.31,-386.17
-242.97,-387.15
-243.63,-388.12
-244.28,-389.07
-244.93,-390.02
-245.57,-390.96
-246.21,-391.89
-246.84,-392.83
-247.47,-393.76
-248.1,-394.67
-248.73,-395.57
-249.34,-396.48
-249.94,-397.38
-250.54,-398.26
-251.15,-399.14
-251.75,-400.01
-252.35,-400.87
-252.94,-401.74
-253.52,-402.59
-254.11,-403.44
-254.69,-404.28
-255.26,-405.12
-255.82,-405.96
-256.39,-406.79
-256.95,-407.61
-257.51,-408.42
-258.07,-409.23
-258.61,-410.04
-259.16,-410.84
-259.7,-411.63
-260.24,-412.41
-260.77,-413.19
-261.29,-413.97
-261.81,-414.74
-262.33,-415.5
-262.84,-416.25
-263.35,-417
-263.86,-417.74
-264.37,-418.48
-264.87,-419.21
-265.36,-419.94
-265.84,-420.66
-266.32,-421.36
-266.8,-422.07
-267.27,-422.77
-267.74,-423.47
-268.21,-424.17
-268.68,-424.87
-269.14,-425.56
-269.6,-426.24
-270.05,-426.91
-270.5,-427.58
-270.94,-428.26
-271.38,-428.94
-271.81,-429.61
-272.24,-430.28
-272.67,-430.94
-273.09,-431.6
-273.5,-432.25
-273.9,-432.9
-274.3,-433.55
-274.69,-434.19
-275.08,-434.82
-275.44,-435.46
-275.8,-436.1
-276.15,-436.73
-276.49,-437.36
-276.82,-437.99
-277.16,-438.62
-277.46,-439.25
-277.77,-439.87
-278.05,-440.49
-278.33,-441.11
-278.58,-441.73
-278.83,-442.35
-279.06,-442.98
-279.29,-443.61
-279.5,-444.24
-279.7,-444.87
-279.88,-445.49
-280.07,-446.12
-280.22,-446.75
-280.37,-447.38
-280.5,-448.01
-280.63,-448.66
-280.73,-449.3
-280.83,-449.95
-280.9,-450.6
-280.96,-451.24
-281.01,-451.89
-281.05,-452.54
-281.06,-453.19
-281.07,-453.83
-281.04,-454.47
-281.02,-455.11
-280.97,-455.75
-280.92,-456.38
-280.85,-457.02
-280.78,-457.66
-280.66,-458.3
-280.55,-458.94
-280.41,-459.56
-280.27,-460.18
-280.11,-460.8
-279.94,-461.41
-279.75,-462.03
-279.55,-462.63
-279.32,-463.23
-279.09,-463.82
-278.83,-464.4
-278.57,-464.98
-278.28,-465.55
-277.99,-466.11
-277.68,-466.66
-277.36,-467.2
-277.02,-467.74
-276.68,-468.26
-276.3,-468.76
-275.93,-469.25
-275.53,-469.74
-275.14,-470.22
-274.71,-470.68
-274.28,-471.12
-273.84,-471.55
-273.39,-471.97
-272.92,-472.38
-272.45,-472.77
-271.94,-473.15
-271.44,-473.51
-270.92,-473.85
-270.4,-474.17
-269.87,-474.49
-269.33,-474.78
-268.77,-475.06
-268.21,-475.32
-267.64,-475.56
-267.06,-475.78
-266.47,-475.98
-265.88,-476.15
-265.27,-476.31
-264.67,-476.45
-264.05,-476.56
-263.43,-476.65
-262.8,-476.73
-262.17,-476.78
-261.54,-476.81
-260.9,-476.82
-260.26,-476.8
-259.61,-476.76
-258.95,-476.71
-258.29,-476.65
-257.62,-476.58
-256.95,-476.5
-256.28,-476.42
-255.6,-476.32
-254.92,-476.21
-254.24,-476.1
-253.55,-475.98
-252.85,-475.86
-252.15,-475.73
-251.44,-475.6
-250.73,-475.46
-250.01,-475.32
-249.3,-475.17
-248.59,-475.02
-247.85,-474.88
-247.12,-474.73
-246.38,-474.57
-245.64,-474.41
-244.88,-474.25
-244.13,-474.1
-243.38,-473.95
-242.63,-473.8
-241.86,-473.65
-241.09,-473.49
-240.31,-473.34
-239.53,-473.19
-238.74,-473.04
-237.95,-472.88
-237.17,-472.73
-236.38,-472.58
-235.57,-472.43
-234.76,-472.27
-233.96,-472.11
-233.15,-471.95
-232.32,-471.8
-231.5,-471.64
-230.67,-471.48
-229.85,-471.33
-229.02,-471.18
-228.2,-471.03
-227.35,-470.87
-226.51,-470.72
-225.67,-470.56
-224.84,-470.4
-223.98,-470.24
-223.13,-470.09
-222.28,-469.93
-221.42,-469.77
-220.56,-469.61
-219.7,-469.46
-218.83,-469.3
-217.95,-469.14
-217.08,-468.98
-216.21,-468.81
-215.33,-468.65
-214.45,-468.5
-213.57,-468.34
-212.69,-468.18
-211.79,-468.03
-210.9,-467.87
-210.01,-467.71
-209.12,-467.55
-208.22,-467.4
-207.32,-467.24
-206.42,-467.07
-205.52,-466.91
-204.62,-466.75
-203.72,-466.59
-202.81,-466.44
-201.91,-466.28
-201.01,-466.12
-200.11,-465.96
-199.2,-465.81
-198.29,-465.65
-197.38,-465.49
-196.47,-465.33
-195.56,-465.18
-194.65,-465.02
-193.73,-464.86
-192.81,-464.71
-191.89,-464.55
-190.96,-464.39
-190.04,-464.24
-189.12,-464.1
-188.19,-463.94
-187.27,-463.78
-186.35,-463.63
-185.43,-463.49
-184.5,-463.34
-183.58,-463.19
-182.65,-463.03
-181.72,-462.88
-180.79,-462.72
-179.86,-462.56
-178.95,-462.41
-178.03,-462.27
-177.1,-462.11
-176.17,-461.95
-175.25,-461.79
-174.34,-461.64
-173.42,-461.47
-172.5,-461.3
-171.58,-461.14
-170.66,-460.97
-169.74,-460.8
-168.83,-460.64
-167.92,-460.47
-167.01,-460.31
-166.09,-460.13
-165.17,-459.95
-164.26,-459.77
-163.35,-459.58
-162.43,-459.4
-161.52,-459.21
-160.61,-459.01
-159.7,-458.81
-158.79,-458.6
-157.88,-458.38
-156.97,-458.15
-156.06,-457.9
-155.16,-457.65
-154.26,-457.4
-153.36,-457.14
-152.46,-456.87
-151.56,-456.58
-150.66,-456.27
-149.77,-455.97
-148.88,-455.65
-147.99,-455.31
-147.1,-454.96
-146.23,-454.6
-145.36,-454.22
-144.48,-453.83
-143.61,-453.43
-142.74,-453.01
-141.87,-452.58
-141.01,-452.13
-140.16,-451.67
-139.31,-451.2
-138.45,-450.71
-137.61,-450.21
-136.77,-449.69
-135.93,-449.16
-135.1,-448.62
-134.28,-448.06
-133.46,-447.49
-132.65,-446.91
-131.83,-446.33
-131.02,-445.72
-130.22,-445.11
-129.42,-444.47
-128.62,-443.83
-127.83,-443.18
-127.04,-442.52
-126.26,-441.85
-125.48,-441.17
-124.71,-440.48
-123.94,-439.78
-123.17,-439.08
-122.4,-438.37
-121.64,-437.66
-120.88,-436.93
-120.11,-436.21
-119.34,-435.49
-118.57,-434.77
-117.8,-434.05
-117.03,-433.31
-116.26,-432.57
-115.5,-431.83
-114.74,-431.09
-113.96,-430.35
-113.18,-429.61
-112.41,-428.87
-111.64,-428.13
-110.87,-427.38
-110.1,-426.63
-109.32,-425.88
-108.53,-425.14
-107.75,-424.39
-106.97,-423.64
-106.19,-422.89
-105.41,-422.14
-104.63,-421.38
-103.85,-420.62
-103.06,-419.86
-102.27,-419.11
-101.5,-418.36
-100.73,-417.61
-99.946,-416.85
-99.158,-416.09
-98.378,-415.33
-97.599,-414.56
-96.829,-413.8
-96.059,-413.04
-95.28,-412.28
-94.501,-411.53
-93.722,-410.77
-92.942,-410.01
-92.172,-409.25
-91.402,-408.49
-90.614,-407.73
-89.825,-406.98
-89.046,-406.22
-88.267,-405.46
-87.478,-404.69
-86.69,-403.93
-85.901,-403.16
-85.113,-402.39
-84.315,-401.62
-83.517,-400.86
-82.72,-400.09
-81.922,-399.32
-81.115,-398.55
-80.308,-397.77
-79.501,-396.99
-78.694,-396.22
-77.886,-395.44
-77.079,-394.66
-76.263,-393.88
-75.447,-393.09
-74.63,-392.3
-73.814,-391.52
-72.998,-390.74
-72.181,-389.97
-71.356,-389.18
-70.53,-388.39
-69.704,-387.61
-68.879,-386.82
-68.053,-386.04
-67.228,-385.25
-66.402,-384.46
-65.576,-383.68
-64.751,-382.89
-63.925,-382.11
-63.09,-381.32
-62.255,-380.53
-61.42,-379.74
-60.586,-378.94
-59.741,-378.16
-58.897,-377.37
-58.062,-376.58
-57.227,-375.78
-56.392,-374.98
-55.558,-374.17
-54.713,-373.37
-53.869,-372.57
-53.034,-371.76
-52.199,-370.96
-51.355,-370.15
-50.511,-369.35
-49.676,-368.53
-48.841,-367.72
-47.997,-366.92
-47.153,-366.11
-46.318,-365.29
-45.483,-364.47
-44.639,-363.65
-43.795,-362.84
-42.96,-362.02
-42.125,-361.19
-41.281,-360.38
-40.437,-359.57
-39.593,-358.74
-38.748,-357.92
-37.904,-357.1
-37.06,-356.27
-36.216,-355.45
-35.372,-354.63
-34.537,-353.82
-33.702,-353
-32.858,-352.18
-32.014,-351.36
-31.169,-350.53
-30.325,-349.71
-29.481,-348.88
-28.637,-348.05
-27.783,-347.23
-26.93,-346.42
-26.086,-345.6
-25.242,-344.77
-24.397,-343.96
-23.553,-343.15
-22.709,-342.33
-21.865,-341.52
-21.021,-340.7
-20.177,-339.87
-19.323,-339.06
-18.47,-338.25
-17.625,-337.43
-16.781,-336.62
-15.946,-335.8
-15.112,-334.97
-14.267,-334.15
-13.423,-333.33
-12.579,-332.51
-11.735,-331.7
-10.891,-330.89
-10.046,-330.07
-9.2023,-329.25
-8.3581,-328.43
-7.514,-327.61
-6.6698,-326.8
-5.8256,-325.99
-4.9814,-325.17
-4.128,-324.35
-3.2745,-323.53
-2.4304,-322.71
-1.5862,-321.9
-0.74203,-321.08
0.10214,-320.25
0.95559,-319.43
1.809,-318.61
2.6532,-317.79
3.4974,-316.98
4.3508,-316.16
5.2043,-315.34
6.0577,-314.51
6.9112,-313.69
7.7646,-312.86
8.6181,-312.04
9.4623,-311.23
10.306,-310.42
11.169,-309.59
12.032,-308.77
12.885,-307.96
13.739,-307.14
14.602,-306.32
15.464,-305.5
16.318,-304.67
17.171,-303.85
18.025,-303.04
18.878,-302.23
19.741,-301.41
20.603,-300.6
21.466,-299.77
22.329,-298.95
23.182,-298.14
24.036,-297.32
24.899,-296.5
25.761,-295.68
26.624,-294.86
27.487,-294.03
28.34,-293.21
29.194,-292.39
30.056,-291.57
30.919,-290.76
31.782,-289.94
32.645,-289.11
33.507,-288.28
34.37,-287.45
35.233,-286.63
36.095,-285.81
36.958,-284.98
37.821,-284.16
38.684,-283.34
39.546,-282.51
40.418,-281.69
41.29,-280.87
42.153,-280.05
43.016,-279.22
43.888,-278.39
44.76,-277.56
45.623,-276.73
46.485,-275.91
47.348,-275.08
48.211,-274.25
49.073,-273.42
49.936,-272.58
50.799,-271.75
51.662,-270.92
52.534,-270.09
53.406,-269.26
54.259,-268.42
55.113,-267.59
55.975,-266.76
56.838,-265.93
57.701,-265.09
58.563,-264.26
59.435,-263.43
60.307,-262.6
61.17,-261.76
62.033,-260.92
62.896,-260.09
63.758,-259.27
64.621,-258.43
65.484,-257.59
66.356,-256.75
67.228,-255.92
68.091,-255.08
68.953,-254.24
69.825,-253.41
70.697,-252.58
71.569,-251.75
72.441,-250.91
73.304,-250.07
74.167,-249.23
75.039,-248.39
75.911,-247.55
76.783,-246.71
77.655,-245.88
78.527,-245.06
79.399,-244.24
80.261,-243.41
81.124,-242.57
81.996,-241.74
82.868,-240.91
83.731,-240.08
84.594,-239.26
85.466,-238.44
86.338,-237.62
87.191,-236.79
88.045,-235.97
88.907,-235.16
89.77,-234.34
90.633,-233.53
91.495,-232.72
92.34,-231.91
93.184,-231.11
94.028,-230.31
94.872,-229.52
95.716,-228.71
96.56,-227.91
97.395,-227.11
98.23,-226.32
99.065,-225.52
99.9,-224.73
100.73,-223.94
101.57,-223.16
102.4,-222.37
103.22,-221.59
104.05,-220.8
104.87,-220.01
105.69,-219.23
106.51,-218.46
107.32,-217.69
108.14,-216.93
108.94,-216.16
109.75,-215.39
110.56,-214.62
111.37,-213.86
112.17,-213.09
112.98,-212.32
113.78,-211.55
114.58,-210.79
115.36,-210.03
116.15,-209.27
116.95,-208.51
117.75,-207.75
118.53,-207
119.31,-206.26
120.09,-205.51
120.87,-204.76
121.64,-204.02
122.42,-203.28
123.18,-202.54
123.95,-201.8
124.72,-201.06
125.5,-200.32
126.26,-199.58
127.02,-198.84
127.79,-198.12
128.55,-197.4
129.31,-196.67
130.07,-195.94
130.82,-195.21
131.57,-194.5
132.31,-193.78
133.05,-193.07
133.79,-192.37
134.52,-191.67
135.25,-190.96
135.99,-190.26
136.72,-189.57
137.45,-188.88
138.18,-188.18
138.9,-187.49
139.61,-186.8
140.33,-186.12
141.04,-185.44
141.76,-184.77
142.45,-184.1
143.15,-183.44
143.84,-182.78
144.54,-182.13
145.22,-181.48
145.89,-180.83
146.57,-180.19
147.25,-179.56
147.93,-178.92
148.6,-178.28
149.26,-177.66
149.92,-177.04
150.58,-176.43
151.24,-175.82
151.89,-175.22
152.54,-174.62
153.18,-174.03
153.83,-173.45
154.49,-172.89
155.15,-172.33
155.79,-171.77
156.43,-171.22
157.08,-170.67
157.73,-170.14
158.38,-169.62
159.03,-169.11
159.67,-168.59
160.31,-168.07
160.96,-167.57
161.61,-167.07
162.26,-166.58
162.91,-166.09
163.55,-165.63
164.19,-165.17
164.85,-164.71
165.5,-164.26
166.15,-163.83
166.8,-163.41
167.47,-163
168.14,-162.6
168.82,-162.21
169.49,-161.84
170.17,-161.49
170.85,-161.16
171.52,-160.83
172.2,-160.51
172.9,-160.21
173.59,-159.94
174.29,-159.68
174.99,-159.44
175.69,-159.21
176.4,-158.99
177.11,-158.8
177.82,-158.62
178.54,-158.46
179.25,-158.31
179.98,-158.18
180.7,-158.07
181.43,-157.97
182.17,-157.88
182.91,-157.82
183.65,-157.77
184.39,-157.74
185.13,-157.72
185.88,-157.71
186.62,-157.72
187.36,-157.73
188.1,-157.75
188.84,-157.79
189.59,-157.85
190.34,-157.92
191.09,-157.99
191.83,-158.08
192.57,-158.18
193.32,-158.28
194.08,-158.4
194.82,-158.54
195.56,-158.68
196.31,-158.82
197.06,-158.98
197.81,-159.13
198.57,-159.31
199.32,-159.5
200.07,-159.7
200.82,-159.9
201.57,-160.1
202.32,-160.32
203.07,-160.55
203.83,-160.78
204.58,-161.03
205.33,-161.27
206.08,-161.53
206.84,-161.79
207.6,-162.06
208.35,-162.34
209.1,-162.64
209.87,-162.95
210.63,-163.26
211.38,-163.59
212.13,-163.91
212.88,-164.25
213.63,-164.6
214.39,-164.95
215.15,-165.32
215.9,-165.69
216.66,-166.08
217.41,-166.46
218.16,-166.85
218.91,-167.26
219.66,-167.67
220.4,-168.08
221.15,-168.5
221.9,-168.92
222.65,-169.35
223.4,-169.79
224.15,-170.24
224.9,-170.69
225.65,-171.14
226.41,-171.59
227.18,-172.05
227.93,-172.52
228.68,-172.99
229.44,-173.46
230.2,-173.93
230.96,-174.41
231.72,-174.9
232.48,-175.38
233.24,-175.86
234,-176.34
234.76,-176.84
235.53,-177.33
236.3,-177.84
237.07,-178.34
237.84,-178.85
238.62,-179.36
239.4,-179.87
240.18,-180.38
240.96,-180.89
241.75,-181.4
242.54,-181.9
243.33,-182.41
244.11,-182.92
244.9,-183.44
245.69,-183.96
246.5,-184.47
247.31,-184.99
248.11,-185.51
248.92,-186.03
249.73,-186.54
250.53,-187.06
251.35,-187.59
252.17,-188.12
252.99,-188.64
253.82,-189.17
254.64,-189.7
255.47,-190.22
256.29,-190.76
257.12,-191.3
257.96,-191.82
258.81,-192.35
259.65,-192.89
260.5,-193.42
261.34,-193.96
262.19,-194.5
263.04,-195.03
263.89,-195.57
264.75,-196.11
265.6,-196.66
266.46,-197.21
267.32,-197.77
268.19,-198.32
269.05,-198.88
269.92,-199.43
270.79,-199.99
271.67,-200.54
272.54,-201.1
273.41,-201.66
274.28,-202.23
275.16,-202.79
276.04,-203.35
276.93,-203.92
277.81,-204.48
278.69,-205.04
279.57,-205.59
280.46,-206.16
281.35,-206.72
282.23,-207.27
283.11,-207.83
283.99,-208.39
284.88,-208.96
285.76,-209.51
286.64,-210.07
287.52,-210.62
288.4,-211.18
289.28,-211.73
290.16,-212.28
291.04,-212.84
291.93,-213.39
292.81,-213.94
293.69,-214.49
294.56,-215.04
295.43,-215.59
296.31,-216.14
297.2,-216.69
298.07,-217.22
298.94,-217.76
299.82,-218.3
300.7,-218.83
301.58,-219.36
302.46,-219.88
303.35,-220.4
304.23,-220.92
305.11,-221.43
305.99,-221.94
306.87,-222.43
307.75,-222.92
308.64,-223.41
309.53,-223.9
310.42,-224.37
311.31,-224.84
312.2,-225.3
313.1,-225.76
313.99,-226.22
314.88,-226.67
315.78,-227.12
316.68,-227.56
317.59,-228
318.49,-228.43
319.4,-228.85
320.31,-229.26
321.22,-229.67
322.13,-230.07
323.06,-230.47
323.99,-230.87
324.9,-231.25
325.82,-231.63
326.75,-232
327.68,-232.37
328.62,-232.73
329.55,-233.09
330.49,-233.44
331.43,-233.79
332.37,-234.13
333.32,-234.46
334.26,-234.77
335.21,-235.08
336.17,-235.39
337.12,-235.69
338.08,-235.98
339.03,-236.27
340,-236.56
340.96,-236.84
341.93,-237.11
342.89,-237.38
343.86,-237.63
344.82,-237.88
345.8,-238.12
346.77,-238.36
347.74,-238.59
348.72,-238.82
349.7,-239.05
350.68,-239.26
351.67,-239.46
352.65,-239.65
353.63,-239.85
354.62,-240.04
355.6,-240.21
356.58,-240.37
357.58,-240.54
358.57,-240.71
359.56,-240.85
360.55,-240.98
361.56,-241.11
